customer_id_encoded,product_title_encoded,product_type_encoded
2556,"[115, 118, 129, 37, 28, 129, 109, 89, 67, 131, 16, 129, 2, 114, 76, 127, 129, 128, 118, 48, 30, 138, 129, 127, 129, 128, 114, 133, 105, 129, 72, 108, 119, 115, 18, 75, 129, 129, 52, 76, 129, 25, 116, 53, 118, 45, 22, 12, 70, 69, 129, 119, 129, 98, 55, 21, 129, 129, 94, 90, 15, 32, 132, 64, 129, 127, 129, 37, 128, 77, 134, 21, 129, 83]","[4, 4, 6, 4, 4, 6, 2, 2, 2, 2, 2, 6, 2, 4, 2, 4, 6, 4, 4, 2, 2, 2, 6, 4, 6, 4, 4, 4, 4, 6, 2, 4, 2, 4, 4, 1, 6, 6, 2, 2, 6, 3, 3, 2, 4, 4, 2, 2, 2, 2, 6, 2, 6, 2, 2, 2, 6, 6, 3, 3, 5, 5, 5, 2, 6, 4, 6, 4, 4, 4, 4, 2, 6, 2]"
2557,"[129, 133]","[6, 4]"
2558,"[141, 114, 60, 129, 133, 129, 141, 129]","[4, 4, 4, 6, 4, 6, 4, 6]"
2559,"[114, 23, 133, 129, 36, 131]","[4, 4, 4, 6, 4, 2]"
2560,"[69, 129]","[2, 6]"
2561,"[129, 17, 54]","[6, 4, 6]"
2562,"[129, 40, 3]","[6, 4, 4]"
2563,"[36, 129]","[4, 6]"
2564,"[7, 86, 129]","[2, 2, 6]"
2565,"[60, 129]","[4, 6]"
2566,"[129, 12]","[6, 2]"
2567,"[129, 54, 60]","[6, 6, 4]"
2568,"[133, 3, 129, 129, 126]","[4, 4, 6, 6, 2]"
2569,"[129, 124]","[6, 4]"
2570,"[129, 104]","[6, 4]"
2571,"[127, 98, 129]","[4, 2, 6]"
2572,"[23, 127, 129, 133, 114]","[4, 4, 6, 4, 4]"
2573,"[60, 129]","[4, 6]"
2574,"[70, 129]","[2, 6]"
2575,[51],[6]
2576,"[129, 133, 115, 54, 127, 60, 129, 28, 127, 114]","[6, 4, 4, 6, 4, 4, 6, 4, 4, 4]"
2577,"[79, 129, 54]","[4, 6, 6]"
2578,"[69, 129]","[2, 6]"
2579,"[89, 129]","[2, 6]"
2580,"[129, 124]","[6, 4]"
2581,"[73, 129, 134, 129, 83, 129, 83]","[2, 6, 4, 6, 2, 6, 2]"
2582,"[37, 129]","[4, 6]"
2583,"[43, 127, 129]","[2, 4, 6]"
2584,"[138, 129]","[2, 6]"
2585,"[76, 129]","[2, 6]"
2586,"[129, 97, 126]","[6, 2, 2]"
2587,"[16, 129]","[2, 6]"
2588,"[129, 128]","[6, 4]"
2589,"[2, 129, 54, 133, 129, 129, 54, 114]","[2, 6, 6, 4, 6, 6, 6, 4]"
2590,"[59, 134, 37, 128, 129]","[4, 4, 4, 4, 6]"
2591,"[114, 129, 128, 60, 133, 81, 80, 129]","[4, 6, 4, 4, 4, 4, 4, 6]"
2592,"[55, 129]","[2, 6]"
2593,"[86, 129]","[2, 6]"
2594,"[129, 127]","[6, 4]"
2595,"[126, 129]","[2, 6]"
2596,"[104, 129]","[4, 6]"
2597,"[114, 127, 133, 129, 23, 54]","[4, 4, 4, 6, 4, 6]"
2598,"[129, 37]","[6, 4]"
2599,"[127, 129, 37, 114, 127, 126, 129]","[4, 6, 4, 4, 4, 2, 6]"
2600,"[129, 133, 128, 127, 43, 133, 129]","[6, 4, 4, 4, 2, 4, 6]"
2601,"[114, 129]","[4, 6]"
2602,"[124, 108, 133, 129]","[4, 4, 4, 6]"
2603,"[16, 131, 129, 129, 126]","[2, 2, 6, 6, 2]"
2604,"[129, 48]","[6, 2]"
2605,"[129, 133]","[6, 4]"
2606,"[124, 129]","[4, 6]"
2607,"[129, 133]","[6, 4]"
2608,"[67, 33, 129, 113, 126, 129, 67, 129, 22, 129, 33, 129, 33, 124, 129, 129, 89, 129, 79, 129, 33, 33, 129]","[2, 2, 6, 2, 2, 6, 2, 6, 2, 6, 2, 6, 2, 4, 6, 6, 2, 6, 4, 6, 2, 2, 6]"
2609,"[129, 105]","[6, 4]"
2610,"[127, 128, 18, 60, 129]","[4, 4, 4, 4, 6]"
2611,"[138, 129]","[2, 6]"
2612,"[128, 129]","[4, 6]"
2613,"[118, 108, 60, 16, 129, 45]","[4, 4, 4, 2, 6, 4]"
2614,"[124, 113, 105, 129, 114, 133, 126]","[4, 2, 4, 6, 4, 4, 2]"
2615,"[129, 63]","[6, 0]"
2616,"[89, 129]","[2, 6]"
2617,"[133, 18, 60, 115, 129]","[4, 4, 4, 4, 6]"
2618,"[128, 133, 17, 114, 129]","[4, 4, 4, 4, 6]"
2619,"[129, 43]","[6, 2]"
2620,"[57, 129]","[2, 6]"
2621,"[134, 129]","[4, 6]"
2622,"[129, 138]","[6, 2]"
2623,"[129, 133, 127]","[6, 4, 4]"
2624,"[129, 138, 138, 129, 133, 129]","[6, 2, 2, 6, 4, 6]"
2625,"[86, 129]","[2, 6]"
2626,"[104, 129]","[4, 6]"
2627,"[127, 129, 129, 133]","[4, 6, 6, 4]"
2628,"[124, 129]","[4, 6]"
2629,"[129, 18]","[6, 4]"
2630,"[114, 129]","[4, 6]"
2631,"[16, 43, 97, 129]","[2, 2, 2, 6]"
2632,"[129, 85]","[6, 4]"
2633,"[60, 129]","[4, 6]"
2634,"[129, 141]","[6, 4]"
2635,"[129, 16, 126, 129]","[6, 2, 2, 6]"
2636,"[129, 76]","[6, 2]"
2637,"[129, 126]","[6, 2]"
2638,"[141, 129]","[4, 6]"
2639,"[129, 138]","[6, 2]"
2640,"[60, 129]","[4, 6]"
2641,"[93, 104, 129]","[2, 4, 6]"
2642,"[60, 129]","[4, 6]"
2643,"[133, 129]","[4, 6]"
2644,"[133, 129]","[4, 6]"
2645,"[138, 129, 129, 128]","[2, 6, 6, 4]"
2646,"[141, 129, 30, 129, 141, 129, 23]","[4, 6, 2, 6, 4, 6, 4]"
2647,"[112, 126, 55, 129, 54]","[2, 2, 2, 6, 6]"
2648,"[28, 129]","[4, 6]"
2649,"[128, 129]","[4, 6]"
2650,"[60, 129, 108]","[4, 6, 4]"
2651,"[134, 129]","[4, 6]"
2652,"[126, 129]","[2, 6]"
2653,"[28, 18, 115, 133, 129, 54]","[4, 4, 4, 4, 6, 6]"
2654,"[129, 85]","[6, 4]"
2655,"[126, 129, 133, 141, 59]","[2, 6, 4, 4, 4]"
2656,"[129, 115, 54]","[6, 4, 6]"
2657,"[126, 129]","[2, 6]"
2658,"[129, 89]","[6, 2]"
2659,"[70, 129]","[2, 6]"
2660,"[17, 133, 101, 129, 114]","[4, 4, 4, 6, 4]"
2661,"[129, 101, 60, 115, 80]","[6, 4, 4, 4, 4]"
2662,"[54, 129, 18]","[6, 6, 4]"
2663,"[129, 86]","[6, 2]"
2664,"[129, 128]","[6, 4]"
2665,"[129, 119]","[6, 2]"
2666,"[128, 129, 23, 141, 133, 126]","[4, 6, 4, 4, 4, 2]"
2667,"[129, 126]","[6, 2]"
2668,"[129, 128]","[6, 4]"
2669,"[104, 129, 54, 60, 129, 28, 126, 129, 54, 129, 18, 127, 129, 126]","[4, 6, 6, 4, 6, 4, 2, 6, 6, 6, 4, 4, 6, 2]"
2670,"[129, 93, 138]","[6, 2, 2]"
2671,"[129, 54, 85]","[6, 6, 4]"
2672,"[133, 127, 60, 138, 114, 129, 129, 76, 128, 124]","[4, 4, 4, 2, 4, 6, 6, 2, 4, 4]"
2673,"[129, 133]","[6, 4]"
2674,"[124, 18, 129, 60, 128]","[4, 4, 6, 4, 4]"
2675,"[30, 127, 128, 129, 128, 127]","[2, 4, 4, 6, 4, 4]"
2676,"[129, 33, 43, 129]","[6, 2, 2, 6]"
2677,"[129, 127, 54]","[6, 4, 6]"
2678,"[134, 129]","[4, 6]"
2679,"[129, 12]","[6, 2]"
2680,"[141, 129]","[4, 6]"
2681,"[53, 129]","[2, 6]"
2682,"[59, 45, 115, 141, 129]","[4, 4, 4, 4, 6]"
2683,"[43, 129]","[2, 6]"
2684,"[129, 142, 129, 128, 50, 54, 133, 129]","[6, 0, 6, 4, 4, 6, 4, 6]"
2685,"[69, 129]","[2, 6]"
2686,"[129, 54, 133]","[6, 6, 4]"
2687,"[114, 55, 129, 114, 57, 124]","[4, 2, 6, 4, 2, 4]"
2688,"[129, 138]","[6, 2]"
2689,"[127, 114, 129, 18, 60]","[4, 4, 6, 4, 4]"
2690,"[129, 133, 54]","[6, 4, 6]"
2691,"[80, 128, 23, 129, 129, 104]","[4, 4, 4, 6, 6, 4]"
2692,"[129, 128, 133]","[6, 4, 4]"
2693,"[129, 133]","[6, 4]"
2694,"[129, 114]","[6, 4]"
2695,"[141, 54, 133, 129, 28]","[4, 6, 4, 6, 4]"
2696,"[133, 129, 43]","[4, 6, 2]"
2697,"[48, 129]","[2, 6]"
2698,"[129, 141, 81]","[6, 4, 4]"
2699,"[129, 127]","[6, 4]"
2700,"[81, 129]","[4, 6]"
2701,"[101, 129]","[4, 6]"
2702,"[129, 128, 133, 104, 141]","[6, 4, 4, 4, 4]"
2703,"[129, 20]","[6, 2]"
2704,"[129, 141, 101, 128]","[6, 4, 4, 4]"
2705,"[129, 50]","[6, 4]"
2706,"[104, 129]","[4, 6]"
2707,"[126, 118, 129, 133]","[2, 4, 6, 4]"
2708,"[28, 129]","[4, 6]"
2709,"[128, 126, 46, 129]","[4, 2, 2, 6]"
2710,"[85, 60, 104, 28, 129, 18, 126, 129, 21]","[4, 4, 4, 4, 6, 4, 2, 6, 2]"
2711,"[129, 60]","[6, 4]"
2712,"[129, 23]","[6, 4]"
2713,"[129, 128, 129, 128, 128, 141, 129]","[6, 4, 6, 4, 4, 4, 6]"
2714,"[124, 129]","[4, 6]"
2715,"[129, 12, 128, 128, 129, 12]","[6, 2, 4, 4, 6, 2]"
2716,"[129, 141]","[6, 4]"
2717,"[124, 129]","[4, 6]"
2718,"[30, 129, 76]","[2, 6, 2]"
2719,"[50, 141, 115, 129, 80]","[4, 4, 4, 6, 4]"
2720,"[129, 126]","[6, 2]"
2721,"[129, 36]","[6, 4]"
2722,"[129, 126]","[6, 2]"
2723,"[28, 129]","[4, 6]"
2724,"[138, 129, 129, 129, 105]","[2, 6, 6, 6, 4]"
2725,"[129, 89]","[6, 2]"
2726,"[134, 129]","[4, 6]"
2727,"[126, 129]","[2, 6]"
2728,"[60, 129]","[4, 6]"
2729,"[80, 129]","[4, 6]"
2730,"[129, 60, 54]","[6, 4, 6]"
2731,"[114, 129]","[4, 6]"
2732,"[129, 126, 128, 114, 23, 129, 54, 127]","[6, 2, 4, 4, 4, 6, 6, 4]"
2733,"[126, 23, 129, 126, 50]","[2, 4, 6, 2, 4]"
2734,"[119, 129]","[2, 6]"
2735,"[48, 129]","[2, 6]"
2736,"[138, 129, 128, 104]","[2, 6, 4, 4]"
2737,"[111, 129]","[2, 6]"
2738,"[133, 133, 54, 128, 129, 129]","[4, 4, 6, 4, 6, 6]"
2739,"[48, 129]","[2, 6]"
2740,"[126, 129]","[2, 6]"
2741,"[128, 129]","[4, 6]"
2742,"[129, 141]","[6, 4]"
2743,"[16, 129]","[2, 6]"
2744,"[60, 129, 114, 129, 126]","[4, 6, 4, 6, 2]"
2745,"[129, 54, 60]","[6, 6, 4]"
2746,"[108, 129]","[4, 6]"
2747,"[129, 119]","[6, 2]"
2748,"[133, 129]","[4, 6]"
2749,"[129, 67]","[6, 2]"
2750,"[129, 54, 128]","[6, 6, 4]"
2751,"[114, 129, 50]","[4, 6, 4]"
2752,"[129, 127]","[6, 4]"
2753,"[16, 129]","[2, 6]"
2754,"[57, 46, 129, 99, 80]","[2, 2, 6, 5, 4]"
2755,"[129, 134]","[6, 4]"
2756,"[129, 119]","[6, 2]"
2757,"[28, 129]","[4, 6]"
2758,"[129, 128, 128]","[6, 4, 4]"
2759,"[104, 129]","[4, 6]"
2760,"[129, 133]","[6, 4]"
2761,"[129, 37]","[6, 4]"
2762,"[129, 69]","[6, 2]"
2763,"[126, 129]","[2, 6]"
2764,"[129, 114]","[6, 4]"
2765,"[133, 128, 129]","[4, 4, 6]"
2766,"[138, 129]","[2, 6]"
2767,"[129, 60]","[6, 4]"
2768,"[76, 126, 129, 30, 129]","[2, 2, 6, 2, 6]"
2769,"[129, 133, 133, 129]","[6, 4, 4, 6]"
2770,"[97, 129, 60, 54, 129]","[2, 6, 4, 6, 6]"
2771,"[129, 127]","[6, 4]"
2772,"[133, 54, 129]","[4, 6, 6]"
2773,"[129, 28]","[6, 4]"
2774,"[129, 124, 76, 129]","[6, 4, 2, 6]"
2775,"[115, 129]","[4, 6]"
2776,"[129, 80]","[6, 4]"
2777,"[129, 103, 129, 126, 129, 73]","[6, 2, 6, 2, 6, 2]"
2778,"[124, 129]","[4, 6]"
2779,"[129, 133, 54, 129, 81, 54]","[6, 4, 6, 6, 4, 6]"
2780,"[128, 129]","[4, 6]"
2781,"[129, 114]","[6, 4]"
2782,"[16, 129]","[2, 6]"
2783,"[23, 129]","[4, 6]"
2784,"[129, 64]","[6, 2]"
2785,"[129, 6, 129, 127]","[6, 2, 6, 4]"
2786,"[129, 114, 114, 129]","[6, 4, 4, 6]"
2787,"[129, 126]","[6, 2]"
2788,"[128, 129]","[4, 6]"
2789,"[129, 37, 114, 126, 127, 129, 37, 129, 129, 124, 108, 127, 60, 37, 129, 127, 129, 37, 45]","[6, 4, 4, 2, 4, 6, 4, 6, 6, 4, 4, 4, 4, 4, 6, 4, 6, 4, 4]"
2790,"[129, 128, 76, 129]","[6, 4, 2, 6]"
2791,"[134, 129]","[4, 6]"
2792,"[85, 101, 127, 129]","[4, 4, 4, 6]"
2793,"[117, 129, 108, 129, 30, 129, 126]","[1, 6, 4, 6, 2, 6, 2]"
2794,"[129, 101]","[6, 4]"
2795,"[28, 129, 54]","[4, 6, 6]"
2796,"[73, 129]","[2, 6]"
2797,"[134, 129]","[4, 6]"
2798,"[123, 129]","[2, 6]"
2799,"[129, 119, 50]","[6, 2, 4]"
2800,"[129, 127]","[6, 4]"
2801,"[36, 129, 128, 115, 86, 127, 141, 138, 129]","[4, 6, 4, 4, 2, 4, 4, 2, 6]"
2802,"[101, 129]","[4, 6]"
2803,"[128, 124, 54, 129]","[4, 4, 6, 6]"
2804,"[129, 80]","[6, 4]"
2805,"[124, 129]","[4, 6]"
2806,"[129, 138, 133]","[6, 2, 4]"
2807,"[128, 129, 114, 129]","[4, 6, 4, 6]"
2808,"[54, 141, 129]","[6, 4, 6]"
2809,"[138, 129, 129, 133]","[2, 6, 6, 4]"
2810,"[128, 127, 129]","[4, 4, 6]"
2811,"[129, 114]","[6, 4]"
2812,"[45, 129]","[4, 6]"
2813,"[129, 109]","[6, 2]"
2814,"[129, 2]","[6, 2]"
2815,"[129, 104]","[6, 4]"
2816,"[133, 129]","[4, 6]"
2817,"[52, 129]","[2, 6]"
2818,"[45, 60, 129]","[4, 4, 6]"
2819,"[129, 138]","[6, 2]"
2820,"[75, 129, 124, 138, 129, 138, 129, 129, 49]","[1, 6, 4, 2, 6, 2, 6, 6, 5]"
2821,"[129, 33, 129, 133, 114, 124, 104, 129, 129, 133, 133, 129, 114, 129, 108, 129, 67, 33, 129, 133]","[6, 2, 6, 4, 4, 4, 4, 6, 6, 4, 4, 6, 4, 6, 4, 6, 2, 2, 6, 4]"
2822,"[98, 129]","[2, 6]"
2823,"[54, 13, 66, 129, 133, 126, 54, 129]","[6, 2, 4, 6, 4, 2, 6, 6]"
2824,"[133, 129]","[4, 6]"
2825,"[129, 133]","[6, 4]"
2826,"[129, 56]","[6, 4]"
2827,"[48, 129]","[2, 6]"
2828,"[124, 54, 129, 129, 60, 54]","[4, 6, 6, 6, 4, 6]"
2829,"[127, 129, 129, 52, 129, 21]","[4, 6, 6, 2, 6, 2]"
2830,"[141, 129]","[4, 6]"
2831,"[50, 129, 141]","[4, 6, 4]"
2832,"[60, 129]","[4, 6]"
2833,"[60, 129, 124, 129]","[4, 6, 4, 6]"
2834,"[129, 3]","[6, 4]"
2835,"[104, 129, 129, 114]","[4, 6, 6, 4]"
2836,"[52, 129, 129, 33]","[2, 6, 6, 2]"
2837,"[129, 54, 115, 114]","[6, 6, 4, 4]"
2838,"[127, 128, 129]","[4, 4, 6]"
2839,"[60, 129]","[4, 6]"
2840,"[28, 129, 129, 115]","[4, 6, 6, 4]"
2841,"[128, 129]","[4, 6]"
2842,"[54, 128, 129]","[6, 4, 6]"
2843,"[114, 129, 60]","[4, 6, 4]"
2844,"[114, 129]","[4, 6]"
2845,"[129, 56]","[6, 4]"
2846,"[127, 129]","[4, 6]"
2847,"[124, 129, 129, 18, 54]","[4, 6, 6, 4, 6]"
2848,"[129, 54, 127]","[6, 6, 4]"
2849,"[16, 129]","[2, 6]"
2850,"[129, 80]","[6, 4]"
2851,"[133, 129, 124, 129]","[4, 6, 4, 6]"
2852,"[129, 114, 50]","[6, 4, 4]"
2853,"[138, 128, 129, 129, 86, 104, 101, 129, 138]","[2, 4, 6, 6, 2, 4, 4, 6, 2]"
2854,"[114, 129]","[4, 6]"
2855,"[129, 50, 115, 129]","[6, 4, 4, 6]"
2856,"[129, 60]","[6, 4]"
2857,"[129, 114]","[6, 4]"
2858,"[97, 129]","[2, 6]"
2859,"[114, 129]","[4, 6]"
2860,"[124, 129]","[4, 6]"
2861,"[114, 129]","[4, 6]"
2862,"[23, 129, 127]","[4, 6, 4]"
2863,"[128, 129]","[4, 6]"
2864,"[114, 129, 127]","[4, 6, 4]"
2865,"[129, 50]","[6, 4]"
2866,"[129, 114]","[6, 4]"
2867,"[129, 115, 43, 129]","[6, 4, 2, 6]"
2868,"[77, 129]","[4, 6]"
2869,"[52, 129]","[2, 6]"
2870,"[129, 127]","[6, 4]"
2871,"[129, 114]","[6, 4]"
2872,"[129, 114]","[6, 4]"
2873,"[127, 129, 129, 115]","[4, 6, 6, 4]"
2874,"[134, 37, 129]","[4, 4, 6]"
2875,"[129, 114]","[6, 4]"
2876,"[128, 129]","[4, 6]"
2877,"[124, 129]","[4, 6]"
2878,"[129, 37]","[6, 4]"
2879,"[129, 124]","[6, 4]"
2880,"[133, 115, 129, 105]","[4, 4, 6, 4]"
2881,"[75, 129, 125]","[1, 6, 1]"
2882,"[48, 129]","[2, 6]"
2883,"[126, 129, 43]","[2, 6, 2]"
2884,"[124, 60, 129, 129, 114, 129, 129, 108, 124, 18, 128, 124, 18, 129, 77, 77, 129, 68, 129, 129, 118]","[4, 4, 6, 6, 4, 6, 6, 4, 4, 4, 4, 4, 4, 6, 4, 4, 6, 4, 6, 6, 4]"
2885,"[23, 129, 133]","[4, 6, 4]"
2886,"[129, 86]","[6, 2]"
2887,"[129, 60, 17, 129, 141, 129, 18]","[6, 4, 4, 6, 4, 6, 4]"
2888,"[134, 129, 3, 68, 37, 126, 111, 129]","[4, 6, 4, 4, 4, 2, 2, 6]"
2889,"[129, 54, 128, 133, 129]","[6, 6, 4, 4, 6]"
2890,"[129, 131]","[6, 2]"
2891,"[129, 28, 54]","[6, 4, 6]"
2892,"[129, 127]","[6, 4]"
2893,"[22, 129, 129, 64]","[2, 6, 6, 2]"
2894,"[129, 60]","[6, 4]"
2895,"[129, 133]","[6, 4]"
2896,"[30, 129, 23, 117, 129]","[2, 6, 4, 1, 6]"
2897,"[48, 129]","[2, 6]"
2898,"[133, 114, 129]","[4, 4, 6]"
2899,"[129, 47, 18, 114, 133, 129, 28, 86, 10, 129, 16, 129, 131, 126, 132, 129, 133, 126, 129, 114, 129, 127, 129, 102, 129, 114, 129, 114, 129, 86]","[6, 5, 4, 4, 4, 6, 4, 2, 1, 6, 2, 6, 2, 2, 5, 6, 4, 2, 6, 4, 6, 4, 6, 5, 6, 4, 6, 4, 6, 2]"
2900,"[133, 129]","[4, 6]"
2901,"[81, 129, 115, 118, 129]","[4, 6, 4, 4, 6]"
2902,"[18, 129]","[4, 6]"
2903,"[129, 133, 133, 129]","[6, 4, 4, 6]"
2904,"[60, 129]","[4, 6]"
2905,"[86, 129, 129, 52]","[2, 6, 6, 2]"
2906,"[23, 129]","[4, 6]"
2907,"[126, 129, 129, 138, 133, 129]","[2, 6, 6, 2, 4, 6]"
2908,"[129, 60]","[6, 4]"
2909,"[133, 129]","[4, 6]"
2910,"[129, 60]","[6, 4]"
2911,"[129, 48, 3, 22, 52, 129]","[6, 2, 4, 2, 2, 6]"
2912,"[60, 124, 18, 108, 129]","[4, 4, 4, 4, 6]"
2913,"[60, 129]","[4, 6]"
2914,"[129, 141, 129, 57, 104]","[6, 4, 6, 2, 4]"
2915,"[121, 8, 142, 129]","[0, 0, 0, 6]"
2916,"[129, 133, 54, 129, 133, 54]","[6, 4, 6, 6, 4, 6]"
2917,"[129, 134]","[6, 4]"
2918,"[124, 129]","[4, 6]"
2919,"[129, 124]","[6, 4]"
2920,"[129, 12]","[6, 2]"
2921,"[129, 125]","[6, 1]"
2922,"[97, 129]","[2, 6]"
2923,"[129, 69, 124, 129, 54, 124, 54, 129]","[6, 2, 4, 6, 6, 4, 6, 6]"
2924,"[129, 50, 54, 129, 114, 54]","[6, 4, 6, 6, 4, 6]"
2925,"[97, 129, 54, 129, 129, 28]","[2, 6, 6, 6, 6, 4]"
2926,"[129, 89, 129, 12, 64, 86, 45, 69, 129, 124, 129, 52, 128, 126, 133]","[6, 2, 6, 2, 2, 2, 4, 2, 6, 4, 6, 2, 4, 2, 4]"
2927,"[129, 30, 129, 138]","[6, 2, 6, 2]"
2928,"[86, 129, 129, 129, 131]","[2, 6, 6, 6, 2]"
2929,"[129, 8, 121]","[6, 0, 0]"
2930,"[76, 129]","[2, 6]"
2931,"[129, 28, 72, 129, 129, 60]","[6, 4, 2, 6, 6, 4]"
2932,"[133, 129]","[4, 6]"
2933,"[129, 126, 50, 54, 129]","[6, 2, 4, 6, 6]"
2934,"[129, 17]","[6, 4]"
2935,"[133, 93, 129]","[4, 2, 6]"
2936,"[75, 129]","[1, 6]"
2937,"[41, 129]","[6, 6]"
2938,"[129, 131]","[6, 2]"
2939,"[129, 43]","[6, 2]"
2940,"[129, 10]","[6, 1]"
2941,"[22, 129, 50, 129, 22, 89, 129]","[2, 6, 4, 6, 2, 2, 6]"
2942,"[114, 129]","[4, 6]"
2943,"[141, 129]","[4, 6]"
2944,"[104, 129]","[4, 6]"
2945,"[129, 115]","[6, 4]"
2946,"[21, 129]","[2, 6]"
2947,"[43, 129]","[2, 6]"
2948,"[129, 18]","[6, 4]"
2949,"[117, 12, 22, 43, 129]","[1, 2, 2, 2, 6]"
2950,"[129, 69]","[6, 2]"
2951,"[48, 129, 21, 129]","[2, 6, 2, 6]"
2952,"[129, 12, 12, 129, 97]","[6, 2, 2, 6, 2]"
2953,"[129, 21, 129, 22, 124, 129]","[6, 2, 6, 2, 4, 6]"
2954,"[129, 54, 114]","[6, 6, 4]"
2955,"[129, 21, 54, 127, 28, 129]","[6, 2, 6, 4, 4, 6]"
2956,"[129, 128, 23, 54, 129]","[6, 4, 4, 6, 6]"
2957,"[129, 73]","[6, 2]"
2958,"[55, 129, 129, 126, 129, 86]","[2, 6, 6, 2, 6, 2]"
2959,"[129, 69, 46, 73, 134, 16, 98, 128, 129, 111, 60]","[6, 2, 2, 2, 4, 2, 2, 4, 6, 2, 4]"
2960,"[54, 129, 124]","[6, 6, 4]"
2961,"[73, 129]","[2, 6]"
2962,"[129, 128, 128, 129]","[6, 4, 4, 6]"
2963,"[129, 127, 114]","[6, 4, 4]"
2964,"[104, 129]","[4, 6]"
2965,"[129, 75]","[6, 1]"
2966,"[129, 70]","[6, 2]"
2967,"[43, 129, 43, 129, 129]","[2, 6, 2, 6, 6]"
2968,"[115, 129]","[4, 6]"
2969,"[60, 129]","[4, 6]"
2970,"[119, 129, 131]","[2, 6, 2]"
2971,"[129, 101, 129, 126]","[6, 4, 6, 2]"
2972,"[129, 133]","[6, 4]"
2973,"[129, 97]","[6, 2]"
2974,"[97, 129, 138]","[2, 6, 2]"
2975,"[98, 129, 129, 64, 129, 134]","[2, 6, 6, 2, 6, 4]"
2976,"[129, 76]","[6, 2]"
2977,"[43, 129]","[2, 6]"
2978,"[125, 129, 129, 37]","[1, 6, 6, 4]"
2979,"[46, 129, 129, 21]","[2, 6, 6, 2]"
2980,"[133, 129]","[4, 6]"
2981,[51],[6]
2982,"[78, 92, 129, 129, 129, 110, 30, 129, 129, 108, 129, 129, 48, 129, 109, 129, 12]","[2, 2, 6, 6, 6, 2, 2, 6, 6, 6, 6, 6, 6, 6, 2, 6, 2]"
2983,"[127, 129]","[4, 6]"
2984,"[141, 129]","[4, 6]"
2985,"[129, 60]","[6, 4]"
2986,"[73, 129, 68, 59, 3, 129, 129, 83, 143, 129]","[2, 6, 4, 4, 4, 6, 6, 2, 6, 6]"
2987,"[92, 129, 110, 129, 129, 30]","[2, 6, 2, 6, 6, 2]"
2988,"[129, 97]","[6, 2]"
2989,"[129, 16]","[6, 2]"
2990,"[87, 129]","[1, 6]"
2991,"[129, 104]","[6, 4]"
2992,"[126, 129]","[2, 6]"
2993,"[121, 129, 129, 104]","[0, 6, 6, 4]"
2994,"[129, 141]","[6, 4]"
2995,"[129, 3]","[6, 4]"
2996,"[129, 46]","[6, 2]"
2997,"[133, 54, 129]","[4, 6, 6]"
2998,"[46, 129, 129, 126]","[2, 6, 6, 2]"
2999,"[129, 69]","[6, 2]"
3000,"[118, 56, 129]","[4, 4, 6]"
3001,"[48, 129]","[2, 6]"
3002,"[128, 129]","[4, 6]"
3003,"[126, 129]","[2, 6]"
3004,"[129, 133]","[6, 4]"
3005,"[115, 129]","[4, 6]"
3006,"[46, 129]","[2, 6]"
3007,"[129, 134, 133, 133]","[6, 4, 4, 4]"
3008,"[129, 80]","[6, 4]"
3009,"[85, 129]","[4, 6]"
3010,"[64, 129]","[2, 6]"
3011,"[36, 54, 129]","[4, 6, 6]"
3012,"[21, 129]","[2, 6]"
3013,"[129, 21]","[6, 2]"
3014,"[54, 60, 129]","[6, 4, 6]"
3015,"[16, 129]","[2, 6]"
3016,"[129, 114, 54]","[6, 4, 6]"
3017,"[129, 48]","[6, 6]"
3018,"[129, 43, 129, 127]","[6, 2, 6, 4]"
3019,"[129, 124]","[6, 4]"
3020,"[138, 129]","[2, 6]"
3021,"[123, 21, 113, 43, 12, 30, 52, 138, 129]","[2, 2, 2, 2, 2, 2, 2, 2, 6]"
3022,"[129, 141, 129, 138]","[6, 4, 6, 2]"
3023,"[64, 128, 127, 129]","[2, 4, 4, 6]"
3024,"[126, 129]","[2, 6]"
3025,"[125, 129, 75, 129]","[1, 6, 1, 6]"
3026,"[143, 129]","[6, 6]"
3027,"[73, 129, 118, 129, 83, 129]","[6, 6, 4, 6, 2, 6]"
3028,"[114, 69, 129]","[4, 2, 6]"
3029,"[129, 64, 129, 91]","[6, 2, 6, 2]"
3030,"[129, 114]","[6, 4]"
3031,"[129, 126]","[6, 2]"
3032,"[129, 22, 129, 73]","[6, 2, 6, 2]"
3033,"[129, 76]","[6, 2]"
3034,"[60, 129]","[4, 6]"
3035,"[129, 69]","[6, 2]"
3036,"[129, 40]","[6, 4]"
3037,"[69, 104, 129, 28]","[2, 4, 6, 4]"
3038,"[127, 129]","[4, 6]"
3039,"[129, 86]","[6, 2]"
3040,"[129, 128]","[6, 4]"
3041,"[129, 97]","[6, 2]"
3042,"[129, 99, 23, 99, 129, 129]","[6, 5, 4, 5, 6, 6]"
3043,"[129, 64]","[6, 2]"
3044,"[21, 60, 129, 143, 129]","[2, 4, 6, 6, 6]"
3045,"[43, 129]","[2, 6]"
3046,"[138, 129, 43, 129, 64, 129]","[2, 6, 2, 6, 2, 6]"
3047,"[129, 138, 21, 129, 64, 131, 129, 36, 23]","[6, 2, 2, 6, 2, 2, 6, 4, 4]"
3048,"[129, 97]","[6, 2]"
